0.395874674,1.273088291,0.720951325,0.60618089,0.459737017,0.504121711,0.503282215,0.302433768,0.531171397,0.482687881,0.414545028,0.672397823,0.624506141,0.52295449,0
0.385555886,0.987561133,0.566762623,0.720007092,0.496740388,0.513436166,0.621111032,0.416839275,0.647210791,0.530839225,0.696760884,0.78414943,0.678809612,0.487521472,0
0.31555579,0.827206333,0.581209031,0.547010524,0.466239442,0.527242301,0.631101284,0.381956942,0.44382373,0.649446555,0.509350341,0.566350183,0.599666199,0.443508782,0
0.421654837,1.106502271,0.572170088,0.620770345,0.633987789,0.685070946,0.651601031,0.385761162,0.603653951,0.703175483,0.643104975,0.842161414,0.786030784,0.605667644,0
0.429730559,0.794416001,0.766420192,0.601887162,0.438132713,0.526090029,0.695326026,0.41349541,0.8343831,0.546371671,0.661608988,0.705293676,0.628196964,0.52330775,0
0.441288117,1.346618012,0.718660363,0.770650234,0.558081732,0.552798178,0.542210717,0.291755792,0.462618457,0.567908898,0.680967075,0.717805992,0.729598802,0.543693571,0
0.389537729,1.170722962,0.654067641,0.642961926,0.667943264,0.60141948,0.847686157,0.517972523,0.633658447,0.678205194,0.680417668,0.742014082,0.921735686,0.534283309,0
0.446999545,0.836010573,0.89968333,0.536392151,0.587609943,0.475393081,0.554538055,0.374903468,0.644111623,0.693388998,0.701236365,0.649190663,0.840624508,0.400184779,0
0.596687699,3.885164404,0.946425243,0.879730383,0.771339945,0.739974595,0.709258249,0.429374471,0.69240439,0.713394938,1.505485592,0.765735458,1.012286293,0.657049909,0
0.451336461,1.302260945,0.660039952,0.795250979,0.567623829,0.620103582,0.775665141,0.452340119,0.509878364,0.610558839,5.932821331,0.601819151,0.620344068,0.493474404,0
0.457162104,1.455558515,0.775996191,0.937575594,0.529068772,0.599886077,1.015148339,0.632876246,0.716695137,0.706065421,0.616235418,0.740116064,0.687058722,0.577058238,0
0.312182704,0.959039802,0.541393036,0.517914303,0.504966202,0.483098199,0.599361341,0.371508149,0.552321047,0.486293113,0.741571245,0.607827394,0.705891536,0.456073012,0
0.382324978,1.032201054,0.589744348,0.830683612,0.638601163,0.633889467,0.563690929,0.335768752,0.505321588,0.714406576,0.67866973,0.545604865,0.709223673,0.499204607,0
0.374779806,1.212338299,0.669789703,0.747355636,0.502567204,0.437447178,0.499141939,0.336273196,0.777310138,0.533350988,0.511375021,0.578641577,0.596257313,0.382699375,0
0.440121971,0.902478653,0.769148544,0.4974058,0.534491342,0.561275236,0.658528301,0.365704315,0.733196483,0.567836006,0.624092588,0.682164826,0.744450462,0.586775397,0
0.397965361,0.924166033,0.675934474,0.629318649,0.569924846,0.577949299,0.888275033,0.529719229,0.782557625,0.554438764,0.796051955,0.680306602,0.776799922,0.563948958,0
0.403067867,1.03153704,0.688488722,0.753815173,0.570677929,0.559002831,0.391919333,0.236337811,0.664953621,0.644847847,0.544295107,0.579179887,0.682019627,0.432549871,0
0.419614681,1.091300575,0.682892079,0.607237052,0.654650691,0.539713081,0.748007232,0.45584848,0.54808057,0.507887691,0.680484178,0.712724239,0.953784575,0.467426384,0
0.38968181,1.028611069,0.750636607,0.662656844,0.629497433,0.466066117,0.537671207,0.333997378,0.567423519,0.567090496,0.55545524,0.610076685,0.923465606,0.406469076,0
0.347991658,0.8994132,0.568907486,0.602997429,0.432927334,0.446686633,0.502984489,0.333047608,0.563027753,0.493918024,0.660432955,0.611946216,0.489543836,0.362448756,0
0.397300586,1.484957554,0.546967274,0.759436411,0.57656627,0.620015889,0.751305694,0.497335975,0.603926862,0.680837048,0.587217423,0.601260071,0.743982577,0.487988129,0
0.264637085,0.943158099,0.461599807,0.425305514,0.500856809,0.428098308,0.613371831,0.385763987,0.605986305,0.514871505,0.579032823,0.565505336,0.726657956,0.386055638,0
0.287586212,1.119307559,0.548307755,0.472367054,0.353609539,0.420107943,0.61965175,0.382574741,0.754715137,0.477970254,0.516115283,0.564670893,0.485488863,0.454668746,0
0.317796409,0.790387876,0.522267991,0.585748258,0.501842417,0.465647764,0.751490067,0.494904476,0.66482695,0.489873798,0.487462335,0.576438044,0.684815941,0.412672329,0
0.488620196,1.013249617,0.823412712,0.69608099,0.474019264,0.556774232,0.568039826,0.327630888,0.588149761,0.47499063,0.500379686,0.804366046,0.60792337,0.57698116,0
0.421180871,1.154126213,0.696787305,0.736736218,0.577741911,0.514742084,0.761374314,0.469521575,0.535219187,0.581697661,0.496772786,0.427769245,0.744041587,0.408292075,0
0.307018583,0.854790834,0.521847645,0.508385612,0.416899972,0.509806261,0.647765566,0.413202635,0.590748654,0.591094973,0.57896885,0.65123548,0.47897866,0.440527829,0
0.25765637,0.591975113,0.445331437,0.425542216,0.420351271,0.431938402,0.603808139,0.389459441,0.578477354,0.48923925,0.493554456,0.491620035,0.586508245,0.374399562,0
0.318878213,1.044200883,0.541300845,0.531124048,0.519556203,0.475337763,0.535457502,0.32610066,0.609042882,0.571276065,0.56280441,0.544490824,0.709807648,0.366055897,0
0.363816154,0.785735913,0.541780336,0.586515708,0.486167075,0.484158497,0.602136067,0.375366958,0.661717889,0.511436589,0.449217202,0.483143497,0.683889787,0.389933994,0
