0.567217887,0.60178515,0.455786686,0.524683185,0.361697143,0.415707124,0.556640234,0.487052331,0.19444229,0.413446279,0.208704654,0.511152819,0.288770063,1.412138922,0
0.584950859,0.583522225,0.446794387,0.681853388,0.395426092,0.447010341,0.4390347,0.487765705,0.244221865,0.597116051,0.279134598,0.535560543,0.308192383,1.288245598,0
0.596166617,0.418572635,0.433297947,0.608656677,0.352657378,0.439812865,0.420219826,0.604622041,0.21733621,0.466619303,0.280350964,0.650447072,0.274523449,1.125604122,0
0.521808466,0.580111565,0.423295733,0.514261948,0.371698442,0.451827565,0.427681112,0.512743937,0.250359264,0.440887852,0.155591044,0.4445914,0.266621793,1.217784541,0
0.570758442,0.553162473,0.510504497,0.506322278,0.451961436,0.368156714,0.430743699,0.562161859,0.221796856,0.403254511,0.186684777,0.428306176,0.236858294,1.142611033,0
0.586315143,0.506751761,0.386471391,0.488560907,0.455780082,0.496042091,0.420623061,0.473244937,0.216117782,0.522953982,0.192351506,0.460413636,0.264256584,1.244668485,0
0.404692731,0.518814828,0.510334387,0.463059758,0.431376349,0.458606715,0.465751777,0.646280805,0.28194249,0.455459953,0.210561633,0.520100497,0.220326438,0.946408966,0
0.453228872,0.617367746,0.499184531,0.577440421,0.406727051,0.480968357,0.412375269,0.561168961,0.268689861,0.486907353,0.236887522,0.509929216,0.277153215,0.857168301,0
0.544071407,0.735854616,0.427888236,0.503136352,0.427858823,0.406998052,0.502976317,0.652200586,0.224827442,0.50965297,0.209534226,0.580454671,0.336924302,1.235721694,0
0.549819373,0.732696458,0.469190578,0.775185843,0.485441338,0.676287685,0.627602686,1.092706637,0.293560047,0.566962649,0.272344857,0.562359594,0.358024509,1.043897366,0
0.625155869,0.820796966,0.452073154,0.584021295,0.497277459,0.436757175,0.471212735,0.803254096,0.308651584,0.437872128,0.208931213,0.712484937,0.326136911,1.30370182,0
0.670395047,0.521109439,0.477251969,0.532384046,0.427398149,0.425910193,0.435596857,0.754466677,0.27722314,0.579994653,0.261340341,0.578574544,0.346093022,1.32251107,0
0.610097373,0.74966369,0.55109551,0.509302202,0.445245229,0.419667328,0.524644355,0.654279191,0.276001774,0.599870262,0.243082459,0.466325464,0.34583085,1.39712512,0
0.55834344,0.673813955,0.490439829,0.614502543,0.436298746,0.404068529,0.482408619,0.601710175,0.246366933,0.457853879,0.182506296,0.423588083,0.289247584,0.912058353,0
0.58742512,0.662860527,0.448845085,0.41353575,0.450485334,0.456046958,0.470140112,0.528599215,0.215337736,0.484473757,0.171804538,0.465860776,0.303837847,1.23120566,0
0.479796032,0.575084293,0.566468901,0.492326506,0.453221917,0.48552434,0.518811908,0.460852336,0.227595128,0.435947861,0.18809523,0.469352089,0.301052646,1.242725305,0
0.550804307,0.689243854,0.443481866,0.610844737,0.412050639,0.521282658,0.466125055,0.728281305,0.269821116,0.497076148,0.214952711,0.497935723,0.318876348,1.173005929,0
0.515512523,0.658296942,0.48124226,0.551465782,0.528342126,0.445296507,0.388778968,0.568823725,0.261662588,0.553827699,0.231528612,0.523040976,0.262525795,1.191078155,0
0.590978836,0.572212937,0.532425262,0.511501688,0.554351423,0.490081182,0.585975806,0.585629874,0.281026208,0.387570693,0.20643275,0.534243486,0.290608582,1.302363159,0
0.481418274,0.519944435,0.461563521,0.527092725,0.421800406,0.471420342,0.476576376,0.558624156,0.242039606,0.387117992,0.202574754,0.499837346,0.24504698,0.94253772,0
0.512446667,0.662728876,0.498550314,0.596298601,0.391219614,0.51692177,0.515234323,0.659202399,0.269492564,0.510555898,0.187863925,0.481209441,0.302546175,1.15879491,0
0.565074016,0.741264357,0.481922455,0.551623772,0.36826134,0.577778457,0.470394557,0.641305501,0.287712106,0.469408764,0.162346715,0.409265104,0.289203605,1.34427853,0
0.513266678,0.673609964,0.49905257,0.589868222,0.428795648,0.397509299,0.53930708,0.665735663,0.256911867,0.380704465,0.172012224,0.468910645,0.287008639,1.049366845,0
0.381178285,0.675897721,0.46021715,0.570773413,0.474158032,0.373305384,0.403101959,0.502752961,0.276770241,0.42436131,0.158101932,0.50161359,0.331165982,0.884294122,0
0.531570391,0.555437471,0.532022888,0.540338313,0.417297037,0.493074069,0.523460885,0.713424231,0.269140951,0.389737428,0.245031365,0.556452347,0.34228121,1.067935766,0
0.553812903,0.533794908,0.511959843,0.50770607,0.430144362,0.525154065,0.44166821,0.601735652,0.268803957,0.407661556,0.212385945,0.493309811,0.312290224,1.059744133,0
0.577960322,0.67064489,0.544585432,0.628863389,0.357908109,0.428485214,0.41543645,0.683080861,0.242410469,0.37970204,0.196881821,0.513757322,0.269936859,1.029591019,0
0.519820011,0.644127222,0.5375427,0.470131209,0.449029407,0.401758571,0.423525525,0.542008815,0.239428087,0.471418011,0.186598705,0.458782621,0.264417195,1.099968042,0
0.443401161,0.734475635,0.398076777,0.560876541,0.541888898,0.4017141,0.438302368,0.577425796,0.282128627,0.463968824,0.182224387,0.503116235,0.325935918,0.850579438,0
0.408706233,0.569201419,0.379476007,0.656908362,0.327018721,0.432177536,0.492957013,0.600376143,0.242460507,0.472912947,0.183800265,0.393232432,0.254251084,0.625051576,0
0.535220899,0.576675187,0.370257217,0.510422389,0.454524703,0.415567588,0.486876308,0.643671385,0.232180836,0.458129141,0.209276711,0.443195029,0.263947155,1.195525571,0
0.416400648,0.542868845,0.348923374,0.512758819,0.370846399,0.425634526,0.569824566,0.500188863,0.197868982,0.489932504,0.222404243,0.408324334,0.332573216,0.891673426,0
